# num_greedy 30
57 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
58 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
59 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
60 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
61 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
62 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
63 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
64 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
65 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
66 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
67 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
68 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
69 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
70 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
71 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
72 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
73 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
74 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
75 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
76 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
77 ; 668.0 ; [10.66720874  7.80671734  7.86589143 24.91061201 21.23963444 19.77241934]
78 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
79 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
80 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
81 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
82 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
83 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
84 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
85 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
86 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
87 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
88 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
89 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
90 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
91 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
92 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
93 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
94 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
95 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
96 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
97 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
98 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
99 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
100 ; 675.0 ; [12.56930253  6.2534098   8.04857564 22.31653823 23.24047554 19.60734993]
