# num_annealing 30
55 ; 661.0 ; [ 7.11795311 21.46910337 18.17289941  4.33716477 23.77407238 21.43314812]
56 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
57 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
58 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
59 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
60 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
61 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
62 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
63 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
64 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
65 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
66 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
67 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
68 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
69 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
70 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
71 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
72 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
73 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
74 ; 670.0 ; [ 7.73477486 17.1139459  21.46658777  5.34815009 21.39594448 23.35274104]
75 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
76 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
77 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
78 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
79 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
80 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
81 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
82 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
83 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
84 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
85 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
86 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
87 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
88 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
89 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
90 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
91 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
92 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
93 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
94 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
95 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
96 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
97 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
98 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
99 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
100 ; 677.0 ; [ 7.31353613 14.30035567 21.35688663  7.58263468 20.24208467 23.76013645]
