# num_genetical 30
46 ; 785.0 ; [11.06963241 10.82660359 24.67219721  4.89612135 21.74819254 21.8264422   4.78271184 22.91950688]
47 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
48 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
49 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
50 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
51 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
52 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
53 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
54 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
55 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
56 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
57 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
58 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
59 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
60 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
61 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
62 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
63 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
64 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
65 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
66 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
67 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
68 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
69 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
70 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
71 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
72 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
73 ; 786.0 ; [ 6.65094374  8.66531324 22.17213145  9.00200507 17.92965111 24.13132309  8.00985533 24.17215754]
